idmutation;datemut;valeurfonc;libtypbien;sbatapt;code_postal;nbapt1pp
000001;16/12/2024;460000.00;Appartement;66;93260;3
000001;06/12/2024;287000.00;Maison;100;93220;4
000001;18/12/2024;154375.00;Appartement;48;93160;2
000001;19/12/2024;370000.00;Appartement;66;93400;3
000001;19/12/2024;175000.00;Appartement;49;93250;3
000001;20/12/2024;545000.00;Appartement;85;93100;4
000001;04/12/2024;75000.00;Appartement;32;93350;2
000001;14/12/2024;122000.00;Appartement;37;93420;1
000001;06/12/2024;115000.00;Appartement;60;93320;3
000001;20/11/2024;310000.00;Maison;120;93290;6
000001;13/12/2024;685000.00;Maison;106;93340;5
000001;13/12/2024;76000.00;Appartement;38;93220;2
000001;18/12/2024;180000.00;Maison;28;93250;2
000001;10/12/2024;315000.00;Appartement;68;93230;3
000001;11/12/2024;480000.00;Appartement;61;93400;3
000001;04/12/2024;115000.00;Appartement;113;93220;4
000001;19/12/2024;160000.00;Appartement;65;93140;3
000001;10/12/2024;58000.00;Appartement;21;93210;2
000001;18/12/2024;310000.00;Maison;70;93150;4
000001;13/12/2024;172000.00;Maison;31;93320;1
000001;10/09/2024;74000.00;Appartement;38;93500;3
000001;13/12/2024;343500.00;Maison;160;93370;5
000001;06/12/2024;230000.00;Maison;88;93470;5
000001;20/12/2024;150000.00;Appartement;41;93420;2
000001;13/11/2024;419000.00;Appartement;80;93360;4
000001;17/12/2024;1050000.00;Maison;127;93360;5
000001;13/12/2024;120000.00;Appartement;26;93400;1
000001;12/12/2024;230000.00;Maison;69;93220;4
000001;17/12/2024;395000.00;Maison;114;93330;5
000001;20/12/2024;287542.00;Appartement;85;93210;4
000001;05/12/2024;85000.00;Appartement;30;93800;2
000001;19/12/2024;145000.00;Appartement;45;93440;2
000001;23/12/2024;168835.00;Appartement;55;93000;3
000001;06/12/2024;228583.34;Appartement;43;93440;2
000001;17/12/2024;1340000.00;Appartement;20;93360;1
000001;17/12/2024;1340000.00;Appartement;84;93360;2
000001;17/12/2024;1340000.00;Appartement;63;93360;3
000001;17/12/2024;1340000.00;Appartement;33;93360;2
000001;17/12/2024;1340000.00;Appartement;54;93360;2
000001;17/12/2024;875000.00;Maison;40;93360;3
000001;16/12/2024;312000.00;Appartement;59;93230;3
000001;18/12/2024;209489.00;Appartement;66;93390;3
000001;20/12/2024;150000.00;Appartement;48;93110;3
000001;28/11/2024;80000.00;Appartement;28;93200;1
000001;23/12/2024;82520.00;Appartement;27;93250;2
000001;18/12/2024;173000.00;Appartement;42;93320;2
000001;16/12/2024;307000.00;Appartement;62;93230;3
000001;04/12/2024;240000.00;Maison;83;93220;4
000001;26/11/2024;130000.00;Appartement;59;93300;2
000001;20/12/2024;130000.00;Appartement;68;93700;4
000001;11/12/2024;825000.00;Appartement;48;93100;3
000001;11/12/2024;825000.00;Appartement;50;93100;3
000001;18/12/2024;290000.00;Appartement;82;93160;4
000001;18/12/2024;370000.00;Maison;65;93700;4
000001;26/11/2024;190000.00;Appartement;80;93300;5
000001;13/12/2024;152000.00;Appartement;52;93700;3
000001;12/12/2024;212510.00;Appartement;62;93800;3
000001;19/12/2024;348000.00;Maison;71;93160;3
000001;19/12/2024;318900.00;Maison;96;93190;5
000001;19/12/2024;188500.00;Appartement;38;93360;2
000001;17/12/2024;500550.00;Maison;181;93190;6
000001;13/12/2024;288500.00;Appartement;96;93440;5
000001;16/12/2024;235700.00;Appartement;28;93100;2
000001;18/12/2024;288000.00;Maison;57;93700;3
000001;06/12/2024;273000.00;Maison;60;93220;3
000001;18/12/2024;210000.00;Appartement;37;93500;2
000001;18/12/2024;230000.00;Appartement;40;93500;3
000001;18/12/2024;230000.00;Appartement;39;93500;3
000001;19/12/2024;315664.00;Appartement;68;93160;3
000001;27/11/2024;204700.00;Maison;48;93190;2
000001;18/12/2024;207000.00;Appartement;46;93330;2
000001;20/12/2024;300000.00;Maison;63;93220;3
000001;20/12/2024;179100.00;Appartement;45;93100;2
000001;18/12/2024;117000.00;Maison;56;93100;3
000001;17/12/2024;275000.00;Appartement;65;93330;3
000001;17/12/2024;390000.00;Maison;60;93290;4
000001;17/12/2024;390000.00;Maison;60;93290;4
000002;07/11/2024;241000.00;Maison;43;93360;3
000002;07/11/2024;241000.00;Maison;64;93360;4
000001;19/12/2024;541200.00;Maison;115;93110;6
000001;18/12/2024;145000.00;Appartement;23;93100;1
000001;05/12/2024;170286.05;Appartement;90;93390;5
000001;06/12/2024;92000.00;Appartement;71;93420;3
000001;05/12/2024;183000.00;Appartement;86;93420;4
000001;06/12/2024;222000.00;Maison;68;93420;3
000001;06/12/2024;222000.00;Maison;37;93420;2
000001;29/11/2024;285000.00;Maison;80;93420;5
000001;20/12/2024;510000.00;Maison;133;93000;5
000001;05/12/2024;397000.00;Appartement;60;93100;3
000001;05/12/2024;397000.00;Appartement;51;93100;2
000001;18/12/2024;132000.00;Appartement;53;93800;3
000001;20/12/2024;175000.00;Appartement;54;93600;3
000001;23/12/2024;341500.00;Maison;90;93600;5
000001;16/12/2024;202860.00;Appartement;67;93430;3
000001;19/09/2024;238450.00;Appartement;82;93390;4
000001;10/12/2024;198500.00;Maison;53;93190;3
000001;13/12/2024;119500.00;Appartement;25;93300;2
000001;17/12/2024;310000.00;Appartement;65;93210;3
000001;23/12/2024;315000.00;Maison;100;93600;4
000001;06/12/2024;82000.00;Appartement;26;93240;1
000001;20/12/2024;132000.00;Appartement;40;93600;2
000001;10/12/2024;313000.00;Appartement;40;93100;3
000001;12/12/2024;80000.00;Appartement;16;93200;1
000001;20/12/2024;248000.00;Appartement;74;93600;3
000001;19/12/2024;370900.00;Maison;132;93600;6
000001;20/12/2024;75000.00;Maison;80;93600;4
000001;20/12/2024;329000.00;Maison;72;93600;4
000001;20/12/2024;200000.00;Maison;56;93700;3
000001;14/05/2024;180000.00;Maison;75;93190;5
000001;23/04/2024;113000.00;Appartement;63;93190;4
000001;17/12/2024;479680.00;Maison;80;93460;3
000001;10/12/2024;315000.00;Appartement;67;93170;3
000001;23/12/2024;265000.00;Appartement;61;93220;3
000001;20/12/2024;90000.00;Appartement;30;93300;2
000002;28/11/2024;310000.00;Maison;140;93250;6
000001;16/12/2024;307000.00;Appartement;58;93230;3
000001;12/12/2024;700000.00;Maison;60;93800;3
000001;12/12/2024;700000.00;Maison;60;93800;3
000001;12/12/2024;700000.00;Maison;89;93800;5
000001;13/12/2024;255000.00;Appartement;32;93260;3
000001;18/12/2024;100.00;Appartement;12;93260;1
000001;18/12/2024;100.00;Appartement;22;93260;1
000001;10/12/2024;280000.00;Maison;110;93190;4
000001;24/12/2024;211000.00;Appartement;66;93290;3
000001;06/12/2024;430000.00;Maison;108;93360;4
000001;19/12/2024;103000.00;Appartement;46;93140;2
000001;19/12/2024;103000.00;Appartement;76;93140;4
000001;19/12/2024;103000.00;Appartement;73;93140;4
000001;19/12/2024;103000.00;Appartement;61;93140;3
000001;19/12/2024;103000.00;Appartement;67;93140;3
000001;19/12/2024;103000.00;Appartement;77;93140;4
000001;19/12/2024;103000.00;Appartement;63;93140;3
000001;19/12/2024;103000.00;Appartement;62;93140;3
000001;19/12/2024;103000.00;Appartement;46;93140;2
000001;19/12/2024;103000.00;Appartement;48;93140;2
000001;19/12/2024;103000.00;Appartement;73;93140;4
000001;19/12/2024;103000.00;Appartement;62;93140;3
000001;19/12/2024;103000.00;Appartement;47;93140;2
000001;19/12/2024;103000.00;Appartement;67;93140;3
000001;19/12/2024;103000.00;Appartement;62;93140;3
000001;19/12/2024;103000.00;Appartement;77;93140;4
000001;19/12/2024;103000.00;Appartement;73;93140;4
000001;19/12/2024;103000.00;Appartement;62;93140;3
000001;19/12/2024;103000.00;Appartement;46;93140;2
000001;19/12/2024;103000.00;Appartement;61;93140;3
000001;19/12/2024;103000.00;Appartement;64;93140;3
000001;19/12/2024;103000.00;Appartement;63;93140;3
000001;19/12/2024;103000.00;Appartement;67;93140;3
000001;19/12/2024;103000.00;Appartement;63;93140;3
000001;19/12/2024;103000.00;Appartement;62;93140;3
000001;19/12/2024;103000.00;Appartement;71;93140;3
000001;19/12/2024;103000.00;Appartement;47;93140;2
000001;19/12/2024;103000.00;Appartement;62;93140;3
000001;19/12/2024;103000.00;Appartement;62;93140;3
000001;19/12/2024;103000.00;Appartement;46;93140;2
000001;19/12/2024;103000.00;Appartement;50;93140;2
000001;19/12/2024;103000.00;Appartement;62;93140;2
000001;19/12/2024;103000.00;Appartement;62;93140;3
000001;19/12/2024;103000.00;Appartement;84;93140;4
000001;19/12/2024;103000.00;Appartement;47;93140;2
000001;19/12/2024;103000.00;Appartement;62;93140;3
000001;19/12/2024;103000.00;Appartement;50;93140;2
000001;19/12/2024;103000.00;Appartement;46;93140;2
000001;19/12/2024;103000.00;Appartement;46;93140;2
000001;19/12/2024;103000.00;Appartement;62;93140;3
000001;19/12/2024;103000.00;Appartement;47;93140;2
000001;19/12/2024;103000.00;Appartement;69;93140;3
000001;19/12/2024;103000.00;Appartement;64;93140;3
000001;19/12/2024;103000.00;Appartement;46;93140;2
000001;19/12/2024;103000.00;Appartement;62;93140;3
000001;19/12/2024;103000.00;Appartement;46;93140;2
000001;19/12/2024;103000.00;Appartement;64;93140;3
000001;11/12/2024;230000.00;Appartement;91;93160;5
000002;05/12/2024;389000.00;Appartement;56;93500;2
000001;18/12/2024;300000.00;Maison;169;93190;7
000001;13/12/2024;509000.00;Maison;79;93340;3
000001;11/12/2024;160000.00;Appartement;51;93190;3
000001;10/12/2024;137600.00;Maison;70;93110;4
000001;29/11/2024;390000.00;Appartement;141;93290;5
000001;29/11/2024;390000.00;Appartement;53;93290;3
000001;13/12/2024;515000.00;Maison;108;93360;4
000001;20/12/2024;302500.00;Maison;77;93220;5
000001;09/12/2024;83000.00;Appartement;31;93190;1
000001;20/12/2024;139000.00;Appartement;49;93370;4
000001;17/12/2024;385100.00;Appartement;62;93400;3
000001;09/12/2024;472500.00;Maison;141;93190;4
000001;20/12/2024;215300.00;Appartement;39;93500;2
000001;17/12/2024;235000.00;Appartement;75;93350;4
000001;11/06/2024;93000.00;Appartement;59;93600;3
000001;19/12/2024;179000.00;Appartement;53;93110;3
000001;17/12/2024;164950.00;Appartement;28;93110;1
000001;27/11/2024;315000.00;Maison;110;93140;5
000001;23/12/2024;223500.00;Appartement;57;93110;3
000001;17/12/2024;280000.00;Appartement;64;93110;3
000001;06/12/2024;430000.00;Appartement;38;93300;2
000001;06/12/2024;430000.00;Appartement;30;93300;2
000001;06/12/2024;430000.00;Appartement;20;93300;2
000001;17/12/2024;241850.00;Appartement;29;93400;2
000001;05/12/2024;470460.00;Maison;150;93110;5
000001;19/12/2024;172000.00;Appartement;56;93350;3
000001;17/12/2024;164000.00;Appartement;39;93200;1
000001;20/12/2024;495000.00;Maison;130;93340;4
000001;06/12/2024;382000.00;Maison;114;93600;4
000001;19/12/2024;110000.00;Appartement;58;93390;3
000001;16/12/2024;438000.00;Maison;95;93120;4
000001;20/12/2024;231379.23;Appartement;63;93100;3
000001;23/12/2024;465600.00;Appartement;84;93400;4
000001;11/12/2024;210000.00;Appartement;64;93140;3
000001;26/12/2024;11000000.00;Appartement;75;93400;4
000001;26/12/2024;11000000.00;Appartement;49;93400;2
000001;26/12/2024;11000000.00;Appartement;51;93400;2
000001;26/12/2024;11000000.00;Appartement;72;93400;3
000001;26/12/2024;11000000.00;Appartement;68;93400;3
000001;26/12/2024;11000000.00;Appartement;49;93400;2
000001;26/12/2024;11000000.00;Appartement;51;93400;2
000001;26/12/2024;11000000.00;Appartement;72;93400;3
000001;26/12/2024;11000000.00;Appartement;68;93400;3
000001;26/12/2024;11000000.00;Appartement;49;93400;2
000001;26/12/2024;11000000.00;Appartement;51;93400;2
000001;26/12/2024;11000000.00;Appartement;72;93400;3
000001;26/12/2024;11000000.00;Appartement;68;93400;3
000001;26/12/2024;11000000.00;Appartement;49;93400;2
000001;26/12/2024;11000000.00;Appartement;51;93400;2
000001;26/12/2024;11000000.00;Appartement;72;93400;3
000001;26/12/2024;11000000.00;Appartement;68;93400;3
000001;26/12/2024;11000000.00;Appartement;49;93400;2
000001;26/12/2024;11000000.00;Appartement;51;93400;2
000001;26/12/2024;11000000.00;Appartement;72;93400;3
000001;26/12/2024;11000000.00;Appartement;68;93400;3
000001;26/12/2024;11000000.00;Appartement;49;93400;2
000001;26/12/2024;11000000.00;Appartement;51;93400;2
000001;26/12/2024;11000000.00;Appartement;72;93400;3
000001;26/12/2024;11000000.00;Appartement;68;93400;3
000001;26/12/2024;11000000.00;Appartement;32;93400;1
000001;26/12/2024;11000000.00;Appartement;72;93400;3
000001;26/12/2024;11000000.00;Appartement;100;93400;5
000001;26/12/2024;11000000.00;Appartement;98;93400;5
000001;26/12/2024;11000000.00;Appartement;50;93400;2
000001;26/12/2024;11000000.00;Appartement;49;93400;2
000001;26/12/2024;11000000.00;Appartement;50;93400;2
000001;26/12/2024;11000000.00;Appartement;49;93400;2
000001;26/12/2024;11000000.00;Appartement;32;93400;1
000001;26/12/2024;11000000.00;Appartement;49;93400;2
000001;26/12/2024;11000000.00;Appartement;87;93400;4
000001;26/12/2024;11000000.00;Appartement;91;93400;4
000001;26/12/2024;11000000.00;Appartement;39;93400;1
000001;26/12/2024;11000000.00;Appartement;90;93400;4
000001;26/12/2024;11000000.00;Appartement;63;93400;3
000001;26/12/2024;11000000.00;Appartement;61;93400;3
000001;26/12/2024;11000000.00;Appartement;30;93400;1
000001;26/12/2024;11000000.00;Appartement;61;93400;3
000001;26/12/2024;11000000.00;Appartement;63;93400;3
000001;26/12/2024;11000000.00;Appartement;61;93400;3
000001;26/12/2024;11000000.00;Appartement;30;93400;1
000001;26/12/2024;11000000.00;Appartement;61;93400;3
000001;26/12/2024;11000000.00;Appartement;48;93400;2
000001;26/12/2024;11000000.00;Appartement;34;93400;1
000001;26/12/2024;11000000.00;Appartement;30;93400;1
000001;26/12/2024;11000000.00;Appartement;52;93400;2
000001;26/12/2024;11000000.00;Appartement;97;93400;4
000001;26/12/2024;11000000.00;Appartement;97;93400;4
000001;26/12/2024;11000000.00;Appartement;82;93400;4
000001;26/12/2024;11000000.00;Appartement;75;93400;4
000001;26/12/2024;11000000.00;Appartement;88;93400;4
000001;26/12/2024;11000000.00;Appartement;71;93400;3
000001;26/12/2024;11000000.00;Appartement;48;93400;2
000001;26/12/2024;11000000.00;Appartement;50;93400;2
000001;26/12/2024;11000000.00;Appartement;51;93400;2
000001;26/12/2024;11000000.00;Appartement;52;93400;2
000001;26/12/2024;11000000.00;Appartement;71;93400;3
000001;26/12/2024;11000000.00;Appartement;63;93400;3
000001;26/12/2024;11000000.00;Appartement;50;93400;2
000001;26/12/2024;11000000.00;Appartement;51;93400;2
000001;26/12/2024;11000000.00;Appartement;61;93400;3
000001;26/12/2024;11000000.00;Appartement;63;93400;3
000001;26/12/2024;11000000.00;Appartement;50;93400;2
000001;26/12/2024;11000000.00;Appartement;51;93400;2
000001;26/12/2024;11000000.00;Appartement;61;93400;3
000001;26/12/2024;11000000.00;Appartement;87;93400;5
000001;26/12/2024;11000000.00;Appartement;96;93400;5
000001;26/12/2024;11000000.00;Appartement;51;93400;2
000001;26/12/2024;11000000.00;Appartement;90;93400;4
000001;26/12/2024;11000000.00;Appartement;35;93400;1
000001;26/12/2024;11000000.00;Appartement;66;93400;3
000001;26/12/2024;11000000.00;Appartement;63;93400;3
000001;26/12/2024;11000000.00;Appartement;35;93400;1
000001;26/12/2024;11000000.00;Appartement;54;93400;2
000001;26/12/2024;11000000.00;Appartement;68;93400;3
000001;26/12/2024;11000000.00;Appartement;63;93400;3
000001;26/12/2024;11000000.00;Appartement;66;93400;3
000001;26/12/2024;11000000.00;Appartement;35;93400;1
000001;26/12/2024;11000000.00;Appartement;63;93400;3
000001;26/12/2024;11000000.00;Appartement;67;93400;3
000001;26/12/2024;11000000.00;Appartement;35;93400;1
000001;26/12/2024;11000000.00;Appartement;35;93400;1
000001;26/12/2024;11000000.00;Appartement;66;93400;3
000001;26/12/2024;11000000.00;Appartement;63;93400;3
000001;26/12/2024;11000000.00;Appartement;35;93400;1
000001;26/12/2024;11000000.00;Appartement;54;93400;2
000001;26/12/2024;11000000.00;Appartement;54;93400;2
000001;26/12/2024;11000000.00;Appartement;35;93400;1
000001;26/12/2024;11000000.00;Appartement;63;93400;3
000001;26/12/2024;11000000.00;Appartement;67;93400;3
000001;26/12/2024;11000000.00;Appartement;35;93400;1
000001;26/12/2024;11000000.00;Appartement;35;93400;1
000001;26/12/2024;11000000.00;Appartement;66;93400;3
000001;26/12/2024;11000000.00;Appartement;63;93400;3
000001;26/12/2024;11000000.00;Appartement;35;93400;1
000001;26/12/2024;11000000.00;Appartement;54;93400;2
000001;26/12/2024;11000000.00;Appartement;54;93400;2
000001;26/12/2024;11000000.00;Appartement;82;93400;3
000001;26/12/2024;11000000.00;Appartement;88;93400;4
000001;16/12/2024;320000.00;Maison;84;93140;3
000001;26/12/2024;232000.00;Appartement;72;93320;4
000001;23/12/2024;320000.00;Maison;116;93190;4
000001;10/12/2024;215000.00;Appartement;73;93160;3
000001;05/12/2024;395000.00;Appartement;73;93200;3
000001;11/12/2024;263250.00;Appartement;60;93330;2
000001;13/12/2024;140000.00;Appartement;52;93120;3
000001;20/12/2024;544000.00;Appartement;84;93400;4
000001;18/12/2024;164600.00;Appartement;67;93330;4
000001;13/12/2024;405000.00;Appartement;59;93400;3
000001;19/12/2024;297300.00;Appartement;42;93100;2
000001;19/12/2024;296000.00;Appartement;75;93170;3
000001;17/12/2024;203000.00;Appartement;56;93110;3
000001;17/12/2024;282600.00;Appartement;82;93440;4
000001;17/12/2024;282600.00;Appartement;61;93440;3
000001;20/12/2024;225000.00;Appartement;57;93150;3
000001;12/12/2024;275000.00;Maison;93;93290;4
000001;20/12/2024;427100.00;Appartement;56;93500;3
000001;17/12/2024;231000.00;Appartement;31;93400;2
000001;12/12/2024;246650.00;Maison;56;93220;3
000001;23/12/2024;310000.00;Appartement;63;93300;3
000001;27/12/2024;206800.00;Appartement;63;93240;3
000001;18/12/2024;319000.00;Appartement;96;93000;4
000001;19/12/2024;255000.00;Maison;66;93700;4
000001;12/12/2024;150000.00;Appartement;60;93140;3
000001;09/12/2024;200000.00;Maison;46;93140;2
000001;11/12/2024;120000.00;Maison;41;93320;2
000001;11/12/2024;120000.00;Maison;116;93320;4
000001;26/11/2024;267400.00;Maison;90;93140;4
000001;23/12/2024;335000.00;Maison;85;93290;4
000001;16/12/2024;95000.00;Appartement;20;93700;1
000001;12/12/2024;195000.00;Appartement;63;93250;3
000001;10/12/2024;153000.00;Appartement;42;93150;2
000001;06/12/2024;183000.00;Appartement;66;93190;3
000001;12/12/2024;283000.00;Maison;73;93190;4
000001;18/12/2024;377800.00;Maison;94;93380;4
000001;17/12/2024;330000.00;Appartement;45;93400;2
000001;02/12/2024;630000.00;Appartement;70;93100;3
000001;06/12/2024;126000.00;Appartement;30;93140;1
000001;05/12/2024;256870.00;Appartement;80;93330;4
000001;26/12/2024;453838.88;Appartement;81;93230;3
000001;10/12/2024;114057.90;Appartement;60;93420;4
000001;20/12/2024;226630.00;Appartement;89;93160;3
000001;12/12/2024;215000.00;Appartement;40;93160;2
000001;26/12/2024;118700.00;Appartement;64;93140;3
000001;26/12/2024;118700.00;Appartement;84;93140;4
000001;26/12/2024;118700.00;Appartement;47;93140;2
000001;26/12/2024;118700.00;Appartement;62;93140;3
000001;26/12/2024;118700.00;Appartement;50;93140;2
000001;26/12/2024;118700.00;Appartement;62;93140;3
000001;26/12/2024;118700.00;Appartement;46;93140;2
